sku,category,category_label,title,url,image_count,first_image,description
LC0198,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-687557720981-torsher,2,https://static.tildacdn.com/tild3939-3433-4266-a334-353234656530/10007a.jpg,"Price shown is for the whole composition H175mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0189,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-139070775441-dekorativnaya-kompozitsiya,9,https://static.tildacdn.com/tild3661-6339-4564-b035-623665653438/10004.jpg,"Price shown is per single element 400mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0183,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-578486648921-dekorativnaya-kompozitsiya,12,https://static.tildacdn.com/tild3063-6161-4666-b065-343735346635/10008.jpg,"Price shown is per single element 90x250mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0199,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-205531379371-torsher,2,https://static.tildacdn.com/tild3939-3033-4064-b630-636236613230/10008a.jpg,"Price shown is for the whole composition H175mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0201,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-201004574841-dekorativnaya-kompozitsiya,6,https://static.tildacdn.com/tild3231-3034-4133-b839-353535326237/10001.jpg,"Price shown is per single element 250mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0195,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-717027072401-torsher,4,https://static.tildacdn.com/tild3937-6235-4463-b863-383664363539/10002a.jpg,"Price shown is for the whole composition H175mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0200,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-532196552651-torsher,9,https://static.tildacdn.com/tild3738-6663-4437-a237-343132346236/10000.jpg,"Price shown is for the whole composition H175mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0205,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-993025935831-torsher,1,https://static.tildacdn.com/tild6165-3634-4532-b665-656531356438/10022.png,"Price shown is for the whole composition H175mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0206,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-751996642221-torsher,1,https://static.tildacdn.com/tild3338-3330-4731-a366-333833623466/10018.png,"Price shown is for the whole composition H175mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0203,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-497738429011-svetovaya-kompozitsiya,7,https://static.tildacdn.com/tild6139-3430-4061-b364-613532303433/10000.jpg,"Price shown is per single element W150mm, H200mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0207,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-984339511691-torsher,3,https://static.tildacdn.com/tild3166-6334-4731-b763-326135393335/10017.png,"Price shown is for the whole composition H1750mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0204,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-209565320701-dekorativnaya-kompozitsiya,9,https://static.tildacdn.com/tild3931-3063-4739-b139-333663383863/f10003.jpg,"Price shown is per single element L180mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
